Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Numeric,Customer_Segment
CUST0719,154,2,329.4038917690381,1,1,2,112,1.3333333333333333,About to Sleep
CUST0720,1,9,686.1453384771191,5,5,4,554,4.666666666666667,Champions
CUST0721,124,5,550.7205939720463,2,3,3,233,2.6666666666666665,At Risk
CUST0722,63,3,454.8081294638644,3,1,3,313,2.3333333333333335,New Customers
CUST0723,32,2,237.926098497288,4,1,1,411,2.0,New Customers
CUST0724,1,3,303.70325468611577,5,1,2,512,2.6666666666666665,New Customers
CUST0725,124,5,412.600155674555,2,3,2,232,2.3333333333333335,At Risk
CUST0726,63,12,1222.298489573635,3,5,5,355,4.333333333333333,Loyal Customers
CUST0727,63,8,1261.9456241279254,3,5,5,355,4.333333333333333,Loyal Customers
CUST0728,1,4,309.8805526484648,5,2,2,522,3.0,New Customers
CUST0729,1,6,689.5570295014384,5,4,4,544,4.333333333333333,Champions
CUST0730,1,5,554.404774182829,5,3,3,533,3.6666666666666665,Loyal Customers
CUST0731,63,3,320.54063836387115,3,1,2,312,2.0,New Customers
CUST0732,1,9,962.0274670904435,5,5,5,555,5.0,Champions
CUST0733,93,5,400.8373003340556,2,3,2,232,2.3333333333333335,At Risk
CUST0734,154,2,233.56488037862206,1,1,1,111,1.0,About to Sleep
CUST0735,1,5,686.4360135818611,5,3,4,534,4.0,Loyal Customers
CUST0736,124,5,430.49951665262813,2,3,2,232,2.3333333333333335,At Risk
CUST0737,154,2,290.148114971523,1,1,1,111,1.0,About to Sleep
CUST0738,1,6,602.8154458361373,5,4,4,544,4.333333333333333,Champions
CUST0739,93,5,622.7781341789631,2,3,4,234,3.0,At Risk
CUST0740,1,5,691.7819443980289,5,3,4,534,4.0,Loyal Customers
CUST0741,1,3,268.17347363664817,5,1,1,511,2.3333333333333335,New Customers
CUST0742,63,5,278.0710048500176,3,3,1,331,2.3333333333333335,Promising
CUST0743,246,2,186.5911900905564,1,1,1,111,1.0,About to Sleep
CUST0744,246,5,408.92695191203,1,3,2,132,2.0,At Risk
CUST0745,154,2,99.5066681422804,1,1,1,111,1.0,About to Sleep
CUST0746,1,4,233.7420261635523,5,2,1,521,2.6666666666666665,New Customers
CUST0747,63,2,224.98544631699403,3,1,1,311,1.6666666666666667,New Customers
CUST0748,1,6,620.0057593516871,5,4,4,544,4.333333333333333,Champions
CUST0749,124,4,281.4586976741268,2,2,1,221,1.6666666666666667,About to Sleep
CUST0750,63,4,269.4336134571272,3,2,1,321,2.0,New Customers
CUST0751,32,7,553.2972456473404,4,4,3,443,3.6666666666666665,Loyal Customers
CUST0752,1,6,458.7453017394408,5,4,3,543,4.0,Loyal Customers
CUST0753,32,5,732.1442347061511,4,3,4,434,3.6666666666666665,Loyal Customers
CUST0754,93,6,642.7346289699806,2,4,4,244,3.3333333333333335,At Risk
CUST0755,307,3,312.34374201900573,1,1,2,112,1.3333333333333333,About to Sleep
CUST0756,1,4,464.5000409604074,5,2,3,523,3.3333333333333335,Potential Loyalists
CUST0757,32,3,229.5363223540902,4,1,1,411,2.0,New Customers
CUST0758,93,7,755.3046475461445,2,4,4,244,3.3333333333333335,At Risk
CUST0759,93,8,940.9227290794053,2,5,5,255,4.0,At Risk
CUST0760,154,1,43.071261199382306,1,1,1,111,1.0,About to Sleep
CUST0761,93,8,786.8147986875559,2,5,5,255,4.0,At Risk
CUST0762,32,5,416.02047937207584,4,3,2,432,3.0,Promising
CUST0763,93,9,1168.8875729814904,2,5,5,255,4.0,At Risk
CUST0764,277,5,474.6922263703347,1,3,3,133,2.3333333333333335,At Risk
CUST0765,32,1,150.390245465169,4,1,1,411,2.0,New Customers
CUST0766,124,2,210.40577994451678,2,1,1,211,1.3333333333333333,About to Sleep
CUST0767,185,5,384.44411870080194,1,3,2,132,2.0,At Risk
CUST0768,32,3,339.722323283232,4,1,2,412,2.3333333333333335,New Customers
CUST0769,124,3,409.85443644850307,2,1,2,212,1.6666666666666667,About to Sleep
CUST0770,63,8,919.4224850670665,3,5,5,355,4.333333333333333,Loyal Customers
CUST0771,32,5,423.20166713093715,4,3,2,432,3.0,Promising
CUST0772,32,5,580.8944008931089,4,3,3,433,3.3333333333333335,Loyal Customers
CUST0773,277,1,147.59485114200223,1,1,1,111,1.0,About to Sleep
CUST0774,1,5,462.3343639896268,5,3,3,533,3.6666666666666665,Loyal Customers
CUST0775,246,2,210.89131448400644,1,1,1,111,1.0,About to Sleep
CUST0776,185,7,909.3446787168525,1,4,5,145,3.3333333333333335,At Risk
CUST0777,124,3,354.2143813822543,2,1,2,212,1.6666666666666667,About to Sleep
CUST0778,1,7,755.4499263600991,5,4,4,544,4.333333333333333,Champions
CUST0779,93,6,544.3863373935128,2,4,3,243,3.0,At Risk
CUST0780,1,7,668.7419300000074,5,4,4,544,4.333333333333333,Champions
CUST0781,1,10,1076.408139138007,5,5,5,555,5.0,Champions
CUST0782,63,2,172.2915772498131,3,1,1,311,1.6666666666666667,New Customers
CUST0783,124,3,238.33204014247147,2,1,1,211,1.3333333333333333,About to Sleep
CUST0784,1,6,534.8381731408965,5,4,3,543,4.0,Loyal Customers
CUST0785,63,7,877.1827332348528,3,4,5,345,4.0,Loyal Customers
CUST0786,216,1,63.21585897807357,1,1,1,111,1.0,About to Sleep
CUST0787,1,4,395.5036765683403,5,2,2,522,3.0,New Customers
CUST0788,32,3,349.99931435689325,4,1,2,412,2.3333333333333335,New Customers
CUST0789,32,4,613.1383669993303,4,2,4,424,3.3333333333333335,Potential Loyalists
CUST0790,124,5,437.3279421430137,2,3,2,232,2.3333333333333335,At Risk
CUST0791,1,7,511.7625896824178,5,4,3,543,4.0,Loyal Customers
CUST0792,93,5,627.1878679096199,2,3,4,234,3.0,At Risk
CUST0793,185,4,403.93574100852527,1,2,2,122,1.6666666666666667,About to Sleep
CUST0794,32,9,1168.3071014590114,4,5,5,455,4.666666666666667,Champions
CUST0795,93,4,335.4342724443187,2,2,2,222,2.0,About to Sleep
CUST0796,93,5,645.3497714490625,2,3,4,234,3.0,At Risk
CUST0797,93,6,481.84219975483455,2,4,3,243,3.0,At Risk
CUST0798,63,6,588.4011495223942,3,4,4,344,3.6666666666666665,Loyal Customers
CUST0799,32,2,408.21389817164993,4,1,2,412,2.3333333333333335,New Customers
CUST0800,32,6,580.1528181552607,4,4,3,443,3.6666666666666665,Loyal Customers
CUST0801,1,5,505.9728765696877,5,3,3,533,3.6666666666666665,Loyal Customers
CUST0802,32,8,697.5271826468124,4,5,4,454,4.333333333333333,Champions
CUST0803,124,3,239.30094677317845,2,1,1,211,1.3333333333333333,About to Sleep
CUST0804,1,5,460.2203110435189,5,3,3,533,3.6666666666666665,Loyal Customers
CUST0805,124,7,433.26675602835013,2,4,2,242,2.6666666666666665,At Risk
CUST0806,32,6,494.3331740419005,4,4,3,443,3.6666666666666665,Loyal Customers
CUST0807,154,4,292.8806898423147,1,2,1,121,1.3333333333333333,About to Sleep
CUST0808,93,2,233.6930719029076,2,1,1,211,1.3333333333333333,About to Sleep
CUST0809,93,3,226.79720424842827,2,1,1,211,1.3333333333333333,About to Sleep
CUST0810,1,4,397.2284004149733,5,2,2,522,3.0,New Customers
CUST0811,1,2,138.69158276728342,5,1,1,511,2.3333333333333335,New Customers
CUST0812,366,1,34.482254017571464,1,1,1,111,1.0,About to Sleep
CUST0813,63,2,236.43852195608457,3,1,1,311,1.6666666666666667,New Customers
CUST0814,32,7,643.9096873396581,4,4,4,444,4.0,Champions
CUST0815,338,4,372.4155586706216,1,2,2,122,1.6666666666666667,About to Sleep
CUST0816,1,8,723.8885086454102,5,5,4,554,4.666666666666667,Champions
CUST0817,124,7,1057.5160468245754,2,4,5,245,3.6666666666666665,At Risk
CUST0818,1,3,225.9819914916428,5,1,1,511,2.3333333333333335,New Customers
CUST0819,32,5,498.08008670684274,4,3,3,433,3.3333333333333335,Loyal Customers
CUST0820,32,7,856.2882851668129,4,4,5,445,4.333333333333333,Champions
CUST0821,154,6,323.4478504970142,1,4,2,142,2.3333333333333335,At Risk
CUST0822,1,9,917.4413789014561,5,5,5,555,5.0,Champions
CUST0823,154,5,470.64533478497106,1,3,3,133,2.3333333333333335,At Risk
CUST0824,185,3,380.12694081706707,1,1,2,112,1.3333333333333333,About to Sleep
CUST0825,1,9,760.7593347877669,5,5,4,554,4.666666666666667,Champions
CUST0826,32,5,940.9740960672017,4,3,5,435,4.0,Loyal Customers
CUST0827,32,5,506.3838439248828,4,3,3,433,3.3333333333333335,Loyal Customers
CUST0828,124,6,651.4667407763267,2,4,4,244,3.3333333333333335,At Risk
CUST0829,154,2,289.7809995649567,1,1,1,111,1.0,About to Sleep
CUST0830,93,3,262.3133282072248,2,1,1,211,1.3333333333333333,About to Sleep
CUST0831,1,8,1227.4487857313477,5,5,5,555,5.0,Champions
CUST0832,32,3,329.9888165449039,4,1,2,412,2.3333333333333335,New Customers
CUST0833,124,7,611.6547331398235,2,4,4,244,3.3333333333333335,At Risk
CUST0834,32,3,251.42826099340056,4,1,1,411,2.0,New Customers
CUST0835,93,2,242.06190139068212,2,1,1,211,1.3333333333333333,About to Sleep
CUST0836,1,6,602.7831146637482,5,4,4,544,4.333333333333333,Champions
CUST0837,63,7,646.6526829487418,3,4,4,344,3.6666666666666665,Loyal Customers
CUST0838,93,6,438.17309750342673,2,4,2,242,2.6666666666666665,At Risk
CUST0839,63,2,129.3771749211594,3,1,1,311,1.6666666666666667,New Customers
CUST0840,1,6,569.7972065364717,5,4,3,543,4.0,Loyal Customers
CUST0841,1,6,694.0357499377818,5,4,4,544,4.333333333333333,Champions
CUST0842,154,4,772.4676809418672,1,2,5,125,2.6666666666666665,About to Sleep
CUST0843,1,4,591.149552348563,5,2,4,524,3.6666666666666665,Potential Loyalists
CUST0844,63,7,651.3587814521659,3,4,4,344,3.6666666666666665,Loyal Customers
CUST0845,93,6,791.2625239428693,2,4,5,245,3.6666666666666665,At Risk
CUST0846,63,4,445.8164347570441,3,2,3,323,2.6666666666666665,New Customers
CUST0847,63,4,354.2589668640968,3,2,2,322,2.3333333333333335,New Customers
CUST0848,32,8,859.5287504763446,4,5,5,455,4.666666666666667,Champions
CUST0849,93,8,663.1735452841,2,5,4,254,3.6666666666666665,At Risk
CUST0850,1,6,537.6684947271677,5,4,3,543,4.0,Loyal Customers
CUST0851,185,4,430.3702788914727,1,2,2,122,1.6666666666666667,About to Sleep
CUST0852,32,5,628.134721607074,4,3,4,434,3.6666666666666665,Loyal Customers
CUST0853,32,6,543.205612893043,4,4,3,443,3.6666666666666665,Loyal Customers
CUST0854,1,5,633.0358482264876,5,3,4,534,4.0,Loyal Customers
CUST0855,1,5,604.682981813293,5,3,4,534,4.0,Loyal Customers
CUST0856,124,6,639.0269669113051,2,4,4,244,3.3333333333333335,At Risk
CUST0857,93,4,611.9893745233917,2,2,4,224,2.6666666666666665,About to Sleep
CUST0858,1,6,691.2545606426495,5,4,4,544,4.333333333333333,Champions
CUST0859,124,5,592.0664449639061,2,3,4,234,3.0,At Risk
CUST0860,1,4,462.8190254018019,5,2,3,523,3.3333333333333335,Potential Loyalists
CUST0861,185,3,160.84445744840056,1,1,1,111,1.0,About to Sleep
CUST0862,1,7,781.2758162751378,5,4,5,545,4.666666666666667,Champions
CUST0863,124,4,396.8993420200257,2,2,2,222,2.0,About to Sleep
CUST0864,185,4,355.44818591601455,1,2,2,122,1.6666666666666667,About to Sleep
CUST0865,63,5,707.2249887968802,3,3,4,334,3.3333333333333335,Loyal Customers
CUST0866,1,7,836.7029425986815,5,4,5,545,4.666666666666667,Champions
CUST0867,216,5,531.1735813912478,1,3,3,133,2.3333333333333335,At Risk
CUST0868,1,6,766.4954029165701,5,4,4,544,4.333333333333333,Champions
CUST0869,185,4,672.4686740109898,1,2,4,124,2.3333333333333335,About to Sleep
CUST0870,32,4,540.5662492421943,4,2,3,423,3.0,Potential Loyalists
CUST0871,1,9,853.6839606360356,5,5,5,555,5.0,Champions
CUST0872,32,6,542.3613007079299,4,4,3,443,3.6666666666666665,Loyal Customers
CUST0873,32,7,892.5192353783973,4,4,5,445,4.333333333333333,Champions
CUST0874,1,5,997.7966891697556,5,3,5,535,4.333333333333333,Loyal Customers
CUST0875,93,3,159.09699663079974,2,1,1,211,1.3333333333333333,About to Sleep
CUST0876,93,5,498.87258640989546,2,3,3,233,2.6666666666666665,At Risk
CUST0877,63,7,750.4880958837623,3,4,4,344,3.6666666666666665,Loyal Customers
CUST0878,32,3,204.86615155532184,4,1,1,411,2.0,New Customers
CUST0879,307,3,173.22005365619148,1,1,1,111,1.0,About to Sleep
CUST0880,93,1,151.7786222795132,2,1,1,211,1.3333333333333333,About to Sleep
CUST0881,63,12,1356.818778021669,3,5,5,355,4.333333333333333,Loyal Customers
CUST0882,1,3,285.1755616929229,5,1,1,511,2.3333333333333335,New Customers
CUST0883,1,9,813.992849919848,5,5,5,555,5.0,Champions
CUST0884,93,7,741.405403754923,2,4,4,244,3.3333333333333335,At Risk
CUST0885,124,3,362.3581300377781,2,1,2,212,1.6666666666666667,About to Sleep
CUST0886,32,5,572.5972958820938,4,3,3,433,3.3333333333333335,Loyal Customers
CUST0887,63,8,694.0338366559632,3,5,4,354,4.0,Loyal Customers
CUST0888,124,5,663.3460356892334,2,3,4,234,3.0,At Risk
CUST0889,1,9,771.5735702832545,5,5,4,554,4.666666666666667,Champions
CUST0890,63,2,136.22038735399738,3,1,1,311,1.6666666666666667,New Customers
CUST0891,63,9,959.5802081202332,3,5,5,355,4.333333333333333,Loyal Customers
CUST0892,32,7,763.4214349544546,4,5,4,454,4.333333333333333,Champions
CUST0893,1,7,642.2904862984768,5,5,4,554,4.666666666666667,Champions
CUST0894,1,5,393.0668249194282,5,3,2,532,3.3333333333333335,Promising
CUST0895,1,8,879.1356129660078,5,5,5,555,5.0,Champions
CUST0896,246,3,313.88763921926477,1,1,2,112,1.3333333333333333,About to Sleep
CUST0897,32,6,740.8215973221361,4,4,4,444,4.0,Champions
CUST0898,154,4,433.14476953868393,1,2,2,122,1.6666666666666667,About to Sleep
CUST0899,1,9,1053.4401216922347,5,5,5,555,5.0,Champions
CUST0900,124,6,459.68949705356493,2,4,3,243,3.0,At Risk
CUST0901,124,2,165.8719318123579,2,1,1,211,1.3333333333333333,About to Sleep
CUST0902,32,8,706.2378180970505,4,5,4,454,4.333333333333333,Champions
CUST0903,93,7,657.7623483103105,2,5,4,254,3.6666666666666665,At Risk
CUST0904,63,5,369.4173218486269,3,3,2,332,2.6666666666666665,Promising
CUST0905,1,6,700.6065696505719,5,4,4,544,4.333333333333333,Champions
CUST0906,1,7,603.446136762163,5,5,4,554,4.666666666666667,Champions
CUST0907,93,3,215.5441561737825,2,1,1,211,1.3333333333333333,About to Sleep
CUST0908,93,1,124.97263569453702,2,1,1,211,1.3333333333333333,About to Sleep
CUST0909,216,4,183.19331910244557,1,2,1,121,1.3333333333333333,About to Sleep
CUST0910,216,3,363.7846666421103,1,1,2,112,1.3333333333333333,About to Sleep
CUST0911,124,6,641.3776066015267,2,4,4,244,3.3333333333333335,At Risk
CUST0912,1,6,706.2814491849417,5,4,4,544,4.333333333333333,Champions
CUST0913,1,6,885.0787716048725,5,4,5,545,4.666666666666667,Champions
CUST0914,32,6,813.1331819209693,4,4,5,445,4.333333333333333,Champions
CUST0915,1,6,759.5508015200833,5,4,4,544,4.333333333333333,Champions
CUST0916,93,4,516.2431737484683,2,2,3,223,2.3333333333333335,About to Sleep
CUST0917,1,9,964.2599634131622,5,5,5,555,5.0,Champions
CUST0918,93,6,562.9537109543543,2,4,3,243,3.0,At Risk
CUST0919,32,8,1164.8339708809985,4,5,5,455,4.666666666666667,Champions
CUST0920,1,6,578.889282481373,5,4,3,543,4.0,Loyal Customers
CUST0921,32,9,809.8586921689653,4,5,5,455,4.666666666666667,Champions
CUST0922,63,3,278.03597475784045,3,1,1,311,1.6666666666666667,New Customers
CUST0923,93,5,473.4540117795899,2,3,3,233,2.6666666666666665,At Risk
CUST0924,1,6,713.9472472112874,5,4,4,544,4.333333333333333,Champions
CUST0925,1,9,1010.585784024986,5,5,5,555,5.0,Champions
CUST0926,93,6,369.9909026929105,2,4,2,242,2.6666666666666665,At Risk
CUST0927,93,2,297.30974288165777,2,1,2,212,1.6666666666666667,About to Sleep
CUST0928,124,4,709.5586934433792,2,2,4,224,2.6666666666666665,About to Sleep
CUST0929,1,7,834.7526205976578,5,5,5,555,5.0,Champions
CUST0930,32,7,531.2848760938518,4,5,3,453,4.0,Loyal Customers
CUST0931,124,4,795.3355895312768,2,2,5,225,3.0,About to Sleep
CUST0932,93,5,385.6704972732614,2,3,2,232,2.3333333333333335,At Risk
CUST0933,216,1,43.040194687851255,1,1,1,111,1.0,About to Sleep
CUST0934,154,6,699.9019861656415,1,4,4,144,3.0,At Risk
CUST0935,338,2,152.93448161323067,1,1,1,111,1.0,About to Sleep
CUST0936,63,12,1298.4118971994399,3,5,5,355,4.333333333333333,Loyal Customers
CUST0937,32,5,548.8144118307315,4,3,3,433,3.3333333333333335,Loyal Customers
CUST0938,1,6,1012.8402467650491,5,4,5,545,4.666666666666667,Champions
CUST0939,32,7,576.452685509037,4,5,3,453,4.0,Loyal Customers
CUST0940,63,8,936.2610033907922,3,5,5,355,4.333333333333333,Loyal Customers
CUST0941,63,3,380.8911592857151,3,1,2,312,2.0,New Customers
CUST0942,63,8,1124.6700433703859,3,5,5,355,4.333333333333333,Loyal Customers
CUST0943,1,7,552.5055422192333,5,5,3,553,4.333333333333333,Loyal Customers
CUST0944,124,6,398.53351529794634,2,4,2,242,2.6666666666666665,At Risk
CUST0945,32,4,398.3344765488554,4,2,2,422,2.6666666666666665,New Customers
CUST0946,124,6,774.9874619226971,2,4,5,245,3.6666666666666665,At Risk
CUST0947,32,12,1509.4313270020946,4,5,5,455,4.666666666666667,Champions
CUST0948,93,5,443.93559554359354,2,3,3,233,2.6666666666666665,At Risk
CUST0949,63,3,373.943406633217,3,1,2,312,2.0,New Customers
CUST0950,93,3,407.9183296247908,2,1,2,212,1.6666666666666667,About to Sleep
CUST0951,32,6,608.1315631361507,4,4,4,444,4.0,Champions
CUST0952,63,7,708.4998642388304,3,5,4,354,4.0,Loyal Customers
CUST0953,93,3,124.06948192797961,2,1,1,211,1.3333333333333333,About to Sleep
CUST0954,1,5,381.8243644812287,5,3,2,532,3.3333333333333335,Promising
CUST0955,124,6,611.8396660918015,2,4,4,244,3.3333333333333335,At Risk
CUST0956,1,9,716.6879233343041,5,5,4,554,4.666666666666667,Champions
CUST0957,124,7,772.177881458888,2,5,5,255,4.0,At Risk
CUST0958,1,8,1263.9502028975455,5,5,5,555,5.0,Champions
CUST0959,93,4,395.29149159460576,2,2,2,222,2.0,About to Sleep
CUST0960,93,4,566.9359999215744,2,2,3,223,2.3333333333333335,About to Sleep
CUST0961,32,3,537.6999367270297,4,1,3,413,2.6666666666666665,Potential Loyalists
CUST0962,93,6,845.8716610052346,2,4,5,245,3.6666666666666665,At Risk
CUST0963,1,7,769.0163436229595,5,5,4,554,4.666666666666667,Champions
CUST0964,154,4,397.9640810946468,1,2,2,122,1.6666666666666667,About to Sleep
CUST0965,63,3,261.63460746015886,3,1,1,311,1.6666666666666667,New Customers
CUST0966,246,2,106.80736229801897,1,1,1,111,1.0,About to Sleep
CUST0967,32,2,267.9046633784832,4,1,1,411,2.0,New Customers
CUST0968,124,4,373.79624164790596,2,2,2,222,2.0,About to Sleep
CUST0969,277,4,276.7451234429427,1,2,1,121,1.3333333333333333,About to Sleep
CUST0970,93,2,296.1502582351685,2,1,2,212,1.6666666666666667,About to Sleep
CUST0971,246,4,469.19511210335037,1,2,3,123,2.0,About to Sleep
CUST0972,124,4,371.3334225587751,2,2,2,222,2.0,About to Sleep
CUST0973,32,11,1006.3802481207798,4,5,5,455,4.666666666666667,Champions
CUST0974,32,8,699.2853284367262,4,5,4,454,4.333333333333333,Champions
CUST0975,32,6,756.1454375858413,4,4,4,444,4.0,Champions
CUST0976,93,4,600.8735206624452,2,2,4,224,2.6666666666666665,About to Sleep
CUST0977,32,5,577.8200498828899,4,3,3,433,3.3333333333333335,Loyal Customers
CUST0978,93,4,494.9382233241955,2,2,3,223,2.3333333333333335,About to Sleep
CUST0979,32,4,452.6732158588642,4,2,3,423,3.0,Potential Loyalists
CUST0980,185,4,450.34797543920445,1,2,3,123,2.0,About to Sleep
CUST0981,1,7,855.3578104582641,5,5,5,555,5.0,Champions
CUST0982,32,6,724.2292055975233,4,4,4,444,4.0,Champions
CUST0983,185,4,550.011896266385,1,2,3,123,2.0,About to Sleep
CUST0984,1,8,716.4739665893306,5,5,4,554,4.666666666666667,Champions
CUST0985,32,6,708.883748044771,4,4,4,444,4.0,Champions
CUST0986,1,6,752.5877649740775,5,4,4,544,4.333333333333333,Champions
CUST0987,63,2,169.14456825446598,3,1,1,311,1.6666666666666667,New Customers
CUST0988,1,8,999.3551901412808,5,5,5,555,5.0,Champions
CUST0989,32,5,409.1641433258385,4,3,2,432,3.0,Promising
CUST0990,32,8,716.8364901340935,4,5,4,454,4.333333333333333,Champions
CUST0991,124,3,239.754741013042,2,1,1,211,1.3333333333333333,About to Sleep
CUST0992,63,5,698.8137789813868,3,3,4,334,3.3333333333333335,Loyal Customers
CUST0993,1,7,662.267625202481,5,5,4,554,4.666666666666667,Champions
CUST0994,63,6,532.2789693598418,3,4,3,343,3.3333333333333335,Loyal Customers
CUST0995,277,3,330.66289508762844,1,1,2,112,1.3333333333333333,About to Sleep
CUST0996,1,3,170.93564946517796,5,1,1,511,2.3333333333333335,New Customers
CUST0997,1,4,368.5409067442523,5,2,2,522,3.0,New Customers
CUST0998,216,3,319.2135988268063,1,1,2,112,1.3333333333333333,About to Sleep
CUST0999,32,7,682.052265292465,4,5,4,454,4.333333333333333,Champions
CUST1000,93,2,137.3913101946231,2,1,1,211,1.3333333333333333,About to Sleep
CUST1001,124,4,360.2001602023642,2,2,2,222,2.0,About to Sleep
CUST1002,32,5,631.3050809564731,4,3,4,434,3.6666666666666665,Loyal Customers
CUST1003,338,2,256.5694790192944,1,1,1,111,1.0,About to Sleep
CUST1004,93,4,563.7638953192429,2,2,3,223,2.3333333333333335,About to Sleep
CUST1005,32,5,556.0213620189301,4,3,3,433,3.3333333333333335,Loyal Customers
CUST1006,277,1,158.25142321666308,1,1,1,111,1.0,About to Sleep
CUST1007,185,5,687.9240977783749,1,3,4,134,2.6666666666666665,At Risk
CUST1008,154,5,408.65123755784225,1,3,2,132,2.0,At Risk
CUST1009,63,7,942.9811879127847,3,5,5,355,4.333333333333333,Loyal Customers
CUST1010,246,3,302.450518923761,1,1,2,112,1.3333333333333333,About to Sleep
CUST1011,93,3,365.77352562502233,2,1,2,212,1.6666666666666667,About to Sleep
CUST1012,93,6,618.064532316215,2,4,4,244,3.3333333333333335,At Risk
CUST1013,93,6,824.8280546533981,2,4,5,245,3.6666666666666665,At Risk
CUST1014,32,6,699.5849756707896,4,4,4,444,4.0,Champions
CUST1015,154,8,727.4553924275833,1,5,4,154,3.3333333333333335,At Risk
CUST1016,93,5,807.7258254563391,2,3,5,235,3.3333333333333335,At Risk
CUST1017,1,11,831.0669420891344,5,5,5,555,5.0,Champions
CUST1018,216,3,231.47920381538367,1,1,1,111,1.0,About to Sleep
CUST1019,1,3,318.2156592374247,5,1,2,512,2.6666666666666665,New Customers
CUST1020,63,6,764.0545387399629,3,4,4,344,3.6666666666666665,Loyal Customers
CUST1021,1,6,673.7080769999296,5,4,4,544,4.333333333333333,Champions
CUST1022,246,4,177.94780820443862,1,2,1,121,1.3333333333333333,About to Sleep
CUST1023,216,2,223.93136175306918,1,1,1,111,1.0,About to Sleep
CUST1024,154,3,573.6840741551115,1,1,3,113,1.6666666666666667,About to Sleep
CUST1025,32,8,742.4159816383773,4,5,4,454,4.333333333333333,Champions
CUST1026,1,3,432.8265780011003,5,1,2,512,2.6666666666666665,New Customers
CUST1027,154,4,417.1730766920043,1,2,2,122,1.6666666666666667,About to Sleep
CUST1028,93,2,233.4579844320075,2,1,1,211,1.3333333333333333,About to Sleep
CUST1029,93,5,523.0690184627794,2,3,3,233,2.6666666666666665,At Risk
CUST1030,93,3,261.0697220393047,2,1,1,211,1.3333333333333333,About to Sleep
CUST1031,32,6,604.6658322529136,4,4,4,444,4.0,Champions
CUST1032,1,8,633.898348506343,5,5,4,554,4.666666666666667,Champions
CUST1033,1,3,181.66450572055646,5,1,1,511,2.3333333333333335,New Customers
CUST1034,32,8,805.9687687862694,4,5,5,455,4.666666666666667,Champions
CUST1035,154,1,44.58251287194125,1,1,1,111,1.0,About to Sleep
CUST1036,1,9,846.7834292403271,5,5,5,555,5.0,Champions
CUST1037,32,8,824.129363559277,4,5,5,455,4.666666666666667,Champions
CUST1038,1,6,626.554441691213,5,4,4,544,4.333333333333333,Champions
CUST1039,32,4,478.3383669936808,4,2,3,423,3.0,Potential Loyalists
CUST1040,32,6,749.5790448339151,4,4,4,444,4.0,Champions
CUST1041,185,6,549.7955421253997,1,4,3,143,2.6666666666666665,At Risk
CUST1042,1,5,580.7209346636085,5,3,3,533,3.6666666666666665,Loyal Customers
CUST1043,1,4,541.7033007882093,5,2,3,523,3.3333333333333335,Potential Loyalists
CUST1044,1,8,678.5744564243464,5,5,4,554,4.666666666666667,Champions
CUST1045,93,2,170.67037827470932,2,1,1,211,1.3333333333333333,About to Sleep
CUST1046,32,7,695.8710532357617,4,5,4,454,4.333333333333333,Champions
CUST1047,216,3,337.94993058141335,1,1,2,112,1.3333333333333333,About to Sleep
CUST1048,32,1,51.31437998173985,4,1,1,411,2.0,New Customers
CUST1049,32,9,650.2384602122362,4,5,4,454,4.333333333333333,Champions
CUST1050,63,5,875.6880234229845,3,3,5,335,3.6666666666666665,Loyal Customers
CUST1051,32,3,396.1809742752607,4,1,2,412,2.3333333333333335,New Customers
CUST1052,124,4,566.3396039801669,2,2,3,223,2.3333333333333335,About to Sleep
CUST1053,124,3,397.0601373184209,2,2,2,222,2.0,About to Sleep
CUST1054,93,4,487.51242529614115,2,2,3,223,2.3333333333333335,About to Sleep
CUST1055,63,3,320.5535073273286,3,2,2,322,2.3333333333333335,New Customers
CUST1056,124,1,20.958702857614224,2,1,1,211,1.3333333333333333,About to Sleep
CUST1057,154,4,370.29682867807014,1,2,2,122,1.6666666666666667,About to Sleep
CUST1059,32,6,660.3463058986694,4,4,4,444,4.0,Champions
CUST1060,397,1,137.54621648480503,1,1,1,111,1.0,About to Sleep
CUST1061,63,3,399.42158019304054,3,2,2,322,2.3333333333333335,New Customers
CUST1062,124,3,397.8555127463097,2,2,2,222,2.0,About to Sleep
CUST1063,63,12,1016.6630117605259,3,5,5,355,4.333333333333333,Loyal Customers
CUST1064,154,4,312.1766480163117,1,2,2,122,1.6666666666666667,About to Sleep
CUST1065,154,5,795.7471670022592,1,3,5,135,3.0,At Risk
CUST1066,1,6,314.706450047865,5,4,2,542,3.6666666666666665,Promising
CUST1067,32,4,537.6765854002867,4,2,3,423,3.0,Potential Loyalists
CUST1068,32,8,777.6147805600278,4,5,5,455,4.666666666666667,Champions
CUST1069,124,3,263.73282126614026,2,2,1,221,1.6666666666666667,About to Sleep
CUST1070,1,5,383.60796000448494,5,3,2,532,3.3333333333333335,Promising
CUST1071,93,7,701.1495435131336,2,5,4,254,3.6666666666666665,At Risk
CUST1072,124,4,273.9148500103513,2,2,1,221,1.6666666666666667,About to Sleep
CUST1073,1,7,730.6687626982402,5,5,4,554,4.666666666666667,Champions
CUST1074,32,4,660.3013496359589,4,2,4,424,3.3333333333333335,Potential Loyalists
CUST1075,1,4,426.27415923965725,5,2,2,522,3.0,New Customers
